pathway,p_value,effec_size,magnitude,difference
WP4790,0.06265125335577106,0.18844524844742092,1,0.054995942727022414
WP4767,0.1734584975406994,0.07722351567053443,1,0.05092812198976163
WP4758,0.5209331779122702,0.02792224694230194,1,0.02105541157957512
WP205,0.4615220793815144,0.03643206566103456,1,-0.023053826019947384
WP3844,0.9030629984421522,0.005772737820281572,1,-0.004078073111820974
WP2361,0.776518383416849,0.022235655840795506,1,-0.008010054181115485
WP4518,0.11982397039275566,0.12014143959183304,1,-0.06093839145401371
WP4698,0.8183748719433697,0.011461800727253443,1,0.008958760337903717
WP100,0.9475075220608091,0.003080422424606274,1,-0.002014363894853883
MINERVA Nsp4 and Nsp6 protein interactions,0.06064217266098953,0.04554348772151106,1,0.049944924673615804
WP4249,0.5498462097726418,0.03671723692001282,1,-0.033036131349677325
WP47,0.8857564120330249,0.016198868756598813,1,-0.006002344180510311
WP4297,0.9045695352849937,0.009470754953300834,1,0.006063395222487824
WP4705,0.26365886140596706,0.08228654261906816,1,-0.04397296656555924
WP4536,0.793790133386139,0.015006970216610292,1,-0.011022097677613422
WP1424,0.23297639371760231,0.165123651759465,1,-0.06440018703357672
